idade,renda,anos_estudo,score_credito,gasto_mensal,regiao
37.05605449387804,16517.258759276865,17.90279901683148,620.7462108404833,5559.080537179289,Oeste
55.9061392955482,23455.834249339372,15.1885584463658,695.7724788805832,8214.787134427394,Leste
38.82171673933044,22026.82618956121,16.56346133826743,662.2033416552297,6607.010855793364,Norte
61.92601026734337,18640.45765271767,16.598241008045196,742.7689483578116,5686.460027656864,Leste
51.32029945263639,18597.80273927767,17.742139442407357,742.1562809607683,5238.841941766377,Norte
30.258255200460553,11334.346744702203,12.090827456776635,553.915864576004,6102.776572508499,Leste
34.868485485203564,14773.734579713502,15.101714148439326,664.6815020902786,4882.300819054238,Leste
48.44082119408995,17053.747346419193,18.235313325556195,661.9291420645642,5642.124882761912,Leste
30.188648593612015,11042.960348714005,15.280364239399049,616.6541193358298,2733.912455931241,Oeste
36.120518918614835,24614.09703217937,13.37066403102931,686.2724823369284,7914.536841184282,Norte
45.26732856640592,16535.29988448961,15.760488854185098,657.5907147944687,5648.158958905793,Sul
59.812044659629464,21930.937050444583,20,739.2514280366091,7295.349826050332,Leste
56.85351945459843,26732.3178604725,16.90473709531562,826.8479407085149,10210.91959606758,Sul
37.87630380131304,18858.46915486841,18.705715165513798,725.0077373917942,6133.686033874453,Leste
43.16992663545534,17775.1487361611,16.950774303685883,630.8729972047554,5912.84275724192,Norte
33.977793825324625,21111.489277969187,14.912823426616777,730.2087519275581,6231.6200787355065,Oeste
46.98701579356566,16706.764961077588,15.571174616837522,623.5055562683111,5691.140647845712,Oeste
63.458806653507054,21432.49538731332,20,744.2791737456465,6519.266158866797,Norte
43.51195131195709,11964.090562445006,14.835169512389335,659.0548136865369,4247.376367857699,Leste
30.9416367020458,16728.441517352723,13.94186223639832,514.9057144028227,6827.536009204825,Leste
49.547834291588515,18571.037749040657,16.970733532420347,704.9371307580882,5481.197191904423,Oeste
67.74660568218678,22196.508064271224,18.742312175101677,749.9440382155325,6822.562658037408,Oeste
33.62084374995902,12169.22739243876,13.239346688306563,495.1783199984185,5014.209317256281,Oeste
68.20647835731506,25774.99871495612,20,850,9059.675184695701,Norte
24.86783196683973,5222.495343845442,12.501050944678788,397.68798416114066,4272.728161318503,Oeste
25.49098146148026,17196.26807888631,12.797868240727457,541.8880153526999,4925.117252786191,Leste
28.079810615163296,8368.887024698137,13.089712510343245,485.2243924980361,3189.2924863177313,Sul
47.49785602791235,19091.27909289844,14.402367150407747,642.3401743082372,5525.484497220958,Sul
33.167167105712,13648.199691297756,11.093928819052177,563.5479330636883,3272.6891309219036,Leste
45.00267676077783,20575.082028903897,18.121661687217564,681.7033173072599,6485.189437567245,Sul
27.934084115549922,12525.610035073929,14.149238351165012,544.8328942927329,4096.53336671251,Norte
67.96507360879332,25153.473418674123,19.724889698594936,848.3687119612739,6435.561354624308,Norte
21.518261898308992,9067.400146172398,14.342791868414174,511.50399802152646,2684.433034534072,Sul
53.39644615771249,26119.772787510323,20,742.0354704316717,8478.014148454875,Norte
60.24041809607297,27225.819395309125,18.255430993703683,791.2941384811833,8806.683103434885,Leste
26.659951386973262,9428.006937181148,14.432351921986749,554.8172454741256,2846.59896321667,Oeste
21.219489600043744,19721.388798716056,15.193367222435388,719.8089154667646,6826.4625980517185,Norte
39.471147120930254,15346.40540188939,14.486358965068208,632.6141833534324,4797.059482536699,Leste
57.36706275958568,13023.865874733301,20,610.2663019443121,3828.6200244034712,Sul
65.26260300772265,30321.05335277775,19.879765339159185,784.2577328033692,8872.557741202969,Oeste
49.348830750677735,30254.8893597816,18.027063049001345,814.7563462800057,10263.649953695684,Sul
37.02632524538785,19461.114100455325,14.368777924284299,717.1734513127437,7188.104855885447,Sul
66.82123132515699,30268.467852476682,19.467185127620784,798.2665227832647,8239.072926583372,Norte
55.32347722211853,19917.52413435582,19.66283778852038,792.9549569002131,5729.346119011135,Sul
45.16451234696433,23323.554224926003,19.951798319045864,722.2828595571615,8174.9667639964555,Oeste
49.33483099332079,15609.461222580023,17.22239233945871,680.2160115202074,3174.0992048085304,Oeste
65.56668082950637,15394.360228175621,20,790.6906857020225,5249.997119345681,Oeste
50.77677013352513,24820.899463682243,20,738.3275961716122,8128.808206231783,Norte
51.82771698338911,19537.12809768571,18.17402627355449,702.5746200995903,6741.596514960692,Sul
33.431152468547225,15294.335255995662,10.033875386564914,577.5597856834545,5156.30811344034,Oeste
30.301437694579363,12318.285853408628,13.76277983135392,580.3203447846547,4291.813509064224,Norte
40.62319751130417,21651.33929634239,15.182144073222016,763.4196853478921,8238.361848486853,Leste
23.556490794289857,6867.905040511077,10.513109480347838,473.71670736091613,3665.7876044876093,Oeste
25.18495988799259,7246.466667559602,12.398938521727642,439.7545808074805,2139.2525541253017,Leste
69.04247388476506,19074.209708010967,18.032984471577763,743.0581444404721,4425.166909517792,Oeste
65.46666544629261,28020.145917292597,20,796.4007961107036,8632.060915818673,Norte
43.03642804035917,24299.065974071083,15.065048516510817,728.3974422588258,7779.487534188602,Oeste
51.01746989414096,21815.022801068684,18.224924550374954,707.3188051845332,7163.025561513009,Oeste
35.15896187629551,14426.312506990304,15.93812102359231,572.6605008845017,5634.720213830282,Norte
25.89386011706665,5097.063085174373,13.019173074280145,451.9902007532612,468.902946188153,Norte
23.834509139414877,18102.469191525528,15.734472566071439,601.0706090366796,5357.716837283833,Leste
60.51088480046019,22577.41465056574,19.159701142403726,766.1499977495794,7462.485807562494,Norte
35.44415303505957,19236.666677748402,16.46330298457613,664.7850785650331,6328.5945310538655,Norte
28.272297529038042,17110.65429711495,14.454879174171854,590.0149336821268,3373.876061491522,Leste
65.27889559976757,19615.83651854141,17.13489845104374,703.2374890985766,6365.783450584876,Leste
40.62385389581323,14047.639720514524,12.002437037103926,619.0956700866307,4324.408148419882,Norte
45.588266528211534,21301.17557904457,19.96001735534141,703.0609378978376,6702.682509363062,Norte
68.42999109532684,23858.70782921864,20,795.9719794623021,9766.13857353243,Sul
29.796374558936805,13522.163440200313,14.89875927839249,565.3878369590706,3994.501832115119,Oeste
31.2683882471174,14153.881632213857,13.36917503704987,616.0234202144861,5120.654337871108,Oeste
69.68187954509631,23527.443173966323,18.242417503586225,734.0384162088775,7830.77128280758,Leste
41.581581176724285,17177.712219933095,18.798931400935846,743.3649160344952,5939.39228765418,Leste
44.75850885966793,21993.922481871614,17.176337712757984,696.2500122265889,7282.27694295388,Leste
49.144959326367825,16120.432603358677,17.90992799267577,627.9141590199888,5277.50555345091,Oeste
29.848364221397787,24387.08740835719,15.92997785895127,702.1413001855509,9222.082417844009,Sul
37.79078007675707,7645.430253274653,14.879117649253262,564.099341592025,2777.120713116923,Oeste
45.03119595348835,19896.41873715944,15.869302563426611,695.0513693703778,7736.7312928552365,Oeste
21.288422953803092,7413.66423442554,13.670776505949682,492.2599980845189,3497.6834452596195,Oeste
43.43164540361613,15428.8448477316,12.939501206818477,554.5348075559929,5449.686521043587,Leste
56.37671896722168,17513.475406823203,19.68356905128881,643.9780624650363,5614.090365697367,Oeste
23.855969512369484,5012.657951287453,14.788613560957032,539.7358942117152,896.4817426503226,Leste
24.391645779833198,18027.215344333268,13.36812980523434,640.8871002194595,6591.935133713369,Sul
21.46270439727232,10982.978825141054,16.243773638660993,519.2262576839032,3305.447089463206,Sul
29.01790731586516,13644.142706773548,16.94301328019468,544.423692323794,3790.9859368803345,Leste
38.45956052420661,28705.24979374544,14.41265083783679,734.2534600783052,11313.729206181702,Norte
38.07771174935624,17972.96801871354,18.341523928095,574.702908418016,6047.34595131299,Norte
23.126880968920887,13805.414739272928,14.196260307401516,606.3782503452195,4308.101141257794,Leste
49.098093789070845,17606.962525709896,17.247344204301967,714.7472921104473,5324.575256319011,Oeste
25.895900528412312,19189.019855532108,10.105971978719591,602.1262909299259,5054.384911341975,Oeste
31.679311655461788,11851.308640401001,10.735135881047256,557.2270545546523,3304.787796635987,Leste
31.515025363769382,13778.104604210552,16.61488331911451,576.5367717667656,4117.320196542848,Norte
21.890136499423534,11649.990183319922,13.395335549719112,495.7460016839819,3530.299720264151,Sul
56.04463338851929,19907.60866207542,18.692302778192964,718.7468308694863,6933.750077004431,Leste
36.81720748310909,20261.425776985696,14.288874194842155,669.0050485055959,5898.6159192402865,Oeste
42.50720716547221,15588.7704105215,20,655.0087669761793,6629.190695609189,Norte
32.710039981175214,9797.298971321477,14.216495634784609,524.8410338094702,1725.3260950100082,Norte
30.31781304627657,5665.698643808153,10.517126312701658,511.20729063288945,2688.7976316256063,Leste
25.786412418819964,8205.80931790512,13.64064722634698,356.62325769343767,1123.0407178530663,Oeste
67.22150232410058,19719.573919957802,20,669.6229038704284,7130.831740509886,Sul
65.53329122718424,26941.802046541812,20,803.3421835937012,8755.25782556463,Norte
50.310155719053,25071.155648349868,15.809335230227063,764.8417508652058,8140.752913762591,Norte
28.088034624233842,7993.338408905298,13.357960565704525,462.81105512434135,2771.6046805343935,Sul
60.076292550656945,17424.25597185051,17.646185064716455,704.9445253919736,4809.641200692485,Norte
65.50857039866969,20861.23146713622,19.192888585635988,716.5614289088915,6627.67940813421,Leste
69.4077802170068,24031.97841068332,20,850,7451.810910774209,Leste
41.90115877892822,21902.3433156783,17.33254701884787,691.2923243046071,6134.5614132548335,Leste
35.78794963425025,7026.307572140824,13.008325113236538,437.4145800749527,3059.5662952568146,Sul
25.204635253176093,9274.205550446812,13.428471242360454,443.52548477188145,3347.3387512932254,Sul
26.658145447727293,8463.179622651583,12.39468997893571,485.7078127840525,3302.8454296991404,Norte
40.85210810182616,19260.214451587948,16.26557693027592,658.3257011539818,5963.938758527116,Sul
22.8755379258655,10798.927131844795,12.97054674509662,519.5913438519652,4037.804728744847,Norte
38.67537604412064,24370.960921120553,11.506602037411398,601.1402185412555,7586.6051397101055,Sul
29.071488794870675,14250.766708667548,16.17052382496918,609.388372251919,4713.746274969766,Sul
37.55811177426949,28220.283313997308,15.712153355932841,797.1489395758032,8831.346550434919,Leste
51.666824070271105,11334.097285432408,14.359917703251266,572.8037736302542,4375.887148910187,Sul
68.56946225045249,14394.485906027328,16.63217686575988,624.0878177675294,5903.375108595707,Oeste
53.89294617809355,17556.610316002505,20,627.4201582992434,5136.447814519558,Sul
34.16370130609721,19499.59683594567,16.468476759018284,770.1428859441497,7048.245918996258,Oeste
49.9732135143131,19081.34860849292,17.47809905398464,562.9877665174906,5641.881326841213,Leste
48.92125986982137,12963.60177410599,15.983884903982286,637.3868789285419,4576.731907331035,Oeste
43.55947701726109,15194.420947058048,15.059259552803827,620.7600738898805,4837.019924975594,Oeste
49.92466492578387,20872.99390186479,17.25022523076853,676.3331754775683,5776.192661023726,Leste
47.27181048830971,24045.163153793506,19.72341282447783,729.7431093200397,7690.447252546532,Leste
46.3793530757539,21355.467226557535,16.359632920297177,712.7377350828796,6506.462080731633,Norte
64.17838489171118,22385.525440446254,19.70448809492921,753.7874028985843,7146.568277925049,Leste
39.87357819452882,21248.548892625404,14.294872502827106,680.1956387032483,6903.42646663295,Sul
63.112322606612,15349.341591519424,18.344983785167777,658.2497125385848,5159.278385296809,Norte
68.13162131467834,21872.586158946073,20,751.2149422382805,7036.675877460275,Sul
62.50001582549885,11599.26320176592,15.222045458676138,597.7913904421157,4946.9970777113585,Sul
61.276521247345954,19146.543675791432,20,658.5193711066287,4177.392781219267,Leste
32.06810566363856,10158.393178805509,15.022733246307482,551.6181386992452,4182.257493621337,Leste
38.30685515888035,18781.498515572475,20,650.2608875284183,5859.917018785129,Sul
35.128794428892434,13853.686967497619,18.893094875257503,540.4419901525507,3545.9414726151363,Leste
65.15618755249307,17450.787845667008,20,746.1728716896786,7230.307091860253,Oeste
32.628992821555585,15092.968382803696,19.65575102164232,523.257975667084,4775.11010617077,Leste
55.17403400037438,13924.863431865972,17.480206261654143,598.6279301610368,4786.688137181797,Leste
35.562342770863324,13331.530302302017,8.036078657924062,529.1675753039048,2663.00387962408,Sul
65.74487884528935,20112.624962771533,17.949986127572927,708.3236215540793,6550.60221096872,Leste
54.06593834515661,31232.64216844809,19.452120626346133,754.8585526102269,9848.797201652118,Sul
23.1188432010822,5429.887668463303,13.724009301737716,497.40841480760395,1379.9979587418006,Sul
37.76087990729138,10130.433782094698,15.157423334925877,546.6469975495695,4393.4716708463175,Norte
22.06651007756591,8282.821910546481,11.91099575218783,491.3872426832194,2895.269842247243,Oeste
25.968179763294756,7213.215855523625,12.185867548060948,461.12619999169806,3507.0873068792025,Leste
60.255890239495784,20897.18322968869,20,673.0508471180148,7479.321504442317,Oeste
24.91887095849961,13300.689098955461,14.840678806094893,437.91347934746557,4733.602510350103,Sul
61.378935147076845,26886.628607982297,18.92564101922341,789.6986190393308,9038.30386266781,Sul
30.551538586150855,15176.55860477822,17.457022439270848,585.9795290081425,4469.909122540757,Oeste
65.90087705291808,14946.740789754542,20,712.2091414272895,4643.842751522255,Sul
57.97805832000449,18301.30950309684,18.678112685692824,792.87499390308,5618.28260207673,Oeste
44.76409956580028,22880.73354889515,20,653.2428527234168,7313.200401613456,Sul
46.82627267204225,22014.39714520474,15.48281763016208,711.1335929451695,7757.8062284477755,Oeste
62.69953687908128,24080.437790624354,20,768.0825642382827,8017.821907314359,Sul
38.795265967492014,16460.525425942687,13.057098369233847,696.9043455707207,6273.776141756423,Sul
31.14600724540651,15948.760102314796,14.291071155195931,605.3545574784212,5766.2664065478175,Leste
40.66061666700989,12646.772654118166,14.929859895417433,618.1485856082887,4770.58940733136,Oeste
45.1844167127274,12451.14545636054,16.111775656860164,660.8694888509036,4597.797117051935,Norte
23.873293043579906,8989.068231392455,17.752047393851477,445.42711441864725,950.7850168390532,Sul
41.52736634016037,17849.792053711215,15.192636172790449,644.5591280926386,6157.768033598515,Oeste
55.105601605027914,27128.01532768966,20,761.8086459923426,9386.329612931313,Leste
35.58857405325398,15120.62002426499,13.116805619898624,605.1978507021903,4810.036391709899,Oeste
46.05107793351635,22524.169983738997,18.771953983962806,696.8630236855834,7803.166125693898,Sul
51.88557707471773,16642.55936184002,20,669.2209838926622,4343.897755115816,Leste
55.6543350382708,18763.523704220537,16.80864046735319,700.4216001266659,5220.287713998878,Norte
56.33719948120415,15997.102215645224,16.967051806346806,677.7919973026503,5280.11393838442,Sul
59.516606205143034,22395.88095899241,19.433004204003336,725.8091288112681,7907.805312041496,Sul
44.72718874923885,23260.28860643108,18.485211839933143,728.3344719468464,7688.162257307338,Leste
65.31131696421653,20189.042967232384,16.826822776640377,710.0575980342725,6602.219322685443,Oeste
54.360361739527434,22104.96164335844,20,744.0899915166983,7316.512370297584,Leste
67.41196499671787,22563.604486739714,20,764.5462042809054,7058.91502286967,Sul
26.63361147744581,13673.516397122823,15.02431592879365,446.39576381736845,5907.026357381026,Sul
42.43942765053362,23889.885681046006,19.478116458149852,703.6544179892846,6595.888788709433,Norte
57.42467354750261,18097.07929815517,16.1976652258783,658.9382765459973,5782.601067444396,Sul
45.08958134567365,25869.03289672189,20,717.6495616075402,10367.530591128996,Norte
51.976897455751896,11509.86788840928,18.83817690327592,604.7202349405093,3278.266170020479,Norte
35.748567890841514,19144.341394430267,14.562866543566527,617.3299201615883,6980.859075853989,Norte
53.85682032676414,10970.127537856135,17.07527385665984,592.1876994570008,4806.316085691873,Leste
35.832643141038716,15781.202666756148,13.88527967032189,566.7298484535171,5276.5843009881355,Leste
21.716173812747,11038.651093013797,14.840052810568874,488.18729820318265,3920.7110570858936,Sul
55.764662257861346,20462.504597519655,16.832514802249452,758.2308540655795,7095.890670568971,Norte
58.73629916924983,17231.644976958643,18.005079166980707,665.0195553557219,6398.405617610014,Sul
48.432370594237,16921.113084991026,17.505090866183817,594.3390324221028,5670.852865314137,Norte
69.98525944538414,22962.8353700459,19.879210499012313,721.4090622252053,7645.134925592435,Oeste
36.24444975750521,19275.141794441603,14.67907662647388,637.8211662985389,4562.639094778296,Leste
49.259216669015586,17952.18101401954,19.7085763337134,710.2555463169251,4828.241960875124,Sul
62.33480348484591,27487.330616054896,17.908912367863568,830.3139343787192,8546.240851020726,Leste
26.871029047761112,14201.811256725652,10.462927078150566,563.4281951189824,4752.722240543199,Oeste
27.40561131387949,17331.28437920308,14.247108111815727,640.5200471738483,6922.862479012351,Sul
35.7672529341653,13859.846959384198,14.826343113176723,522.9617519666683,4220.268551916756,Leste
24.4124043895863,15882.814450103197,13.652729812765799,526.1563184458424,4769.0254870244125,Oeste
38.19308144040406,11151.780398177645,16.162776938446342,556.7616561379456,2600.3930118134135,Sul
32.14341337326914,12967.576044069257,14.029292907108426,517.8552311045186,2907.8021663440068,Leste
62.729478143155575,19728.590065857294,18.66535347617729,629.194800650773,7491.320920016517,Sul
58.13320242334157,16483.056033378594,19.28618655331209,615.5779269561201,5268.321488067626,Norte
42.98832550877705,21215.15629340961,14.46506764134263,748.8144290690057,6952.329435765091,Leste
55.62027221778408,19083.06763494847,15.433608883016145,738.9986917420928,5737.63918913225,Leste
49.62557872524485,20779.062790199765,17.66765283247999,650.8312608021216,7472.017231514346,Oeste
55.28176322579384,16682.086660863148,18.163215927974036,697.2336341801652,6636.578815756342,Leste
34.34533001156524,14266.24875769128,15.619509189073389,601.6271695719006,4262.880441478916,Norte
22.129239810165018,18413.637773124028,15.015427934453362,690.5383324777671,5035.254643687862,Oeste
42.32059472007677,17671.085322053532,20,679.7156555227696,4905.796110054029,Sul
63.78800201229751,19461.038363898886,15.195959227240742,697.4787968954361,6624.090541704986,Norte
38.76264287857339,16835.81000374244,16.25543786015039,641.3915712337505,5964.331111845508,Oeste
25.21843385649845,15947.228698498777,14.429090918856266,540.2397837108304,5547.271346097324,Sul
66.70492004370317,21231.04218304793,20,741.3788909112661,6755.705182226861,Oeste
52.72936976281926,18424.504827495344,15.858878205207233,645.9498049029963,6716.43784726374,Leste
24.587951733265072,18229.454039674427,14.350789622436848,630.85502423939,6631.671918923282,Oeste
59.93138475343585,25438.301131269483,16.370064254839754,760.2272413397827,8286.284532777812,Leste
64.22422188799828,11708.074565584764,19.938802148762786,596.5194114612307,5254.663271777861,Norte
64.37254011863843,27155.942857504517,19.356044587054313,805.1890207752368,8418.950741743702,Leste
47.08884897874668,20618.8658854939,14.577070235908865,709.7841415493319,5038.41494299941,Norte
21.876527804415673,15442.401353449939,13.521007613818059,559.8919860202672,4475.395953014619,Sul
61.29247581586242,21015.747450463332,20,730.3328603294525,7936.938623041482,Sul
55.059741511940956,14821.02503811822,19.784419962351762,657.5176761279731,3512.675728779158,Oeste
56.43326363526285,25276.78613492868,20,763.4051959964032,7375.910977317037,Sul
40.02491218736395,15181.843555148054,13.710016336831085,626.7971165703859,3349.3259577714516,Leste
53.28751225490123,24720.039145450646,20,733.2180902802418,8460.034219047464,Oeste
20.679484324064106,8262.598909322254,9.83929852750836,417.37786741775847,3514.2927798029937,Sul
38.84343340061605,17219.435163316288,12.36233309295451,668.5723676568144,6287.167543453027,Norte
31.831640219315886,23286.498121002674,17.165804848986983,793.9986193594115,7545.329879579958,Leste
45.93458277406171,19308.417191362016,16.480518166334193,670.5024822426676,6073.2789657551675,Norte
34.27424115827307,17230.475382536064,16.240624315173516,611.2566690806192,5410.51739850848,Leste
48.424547985196114,12330.54827705119,14.931645729336346,564.4851133396487,4250.0863454486835,Leste
58.54884726461023,24951.29314497042,20,749.0740487122732,6911.275551859309,Sul
41.59073057118803,16902.480151858144,15.908955535792936,615.0540296035907,5524.061393351859,Norte
65.06224198266864,20630.037610761927,19.538788631561832,694.5983865382426,6586.592528965382,Oeste
61.884655493777245,15725.053791884982,20,644.826004755359,5235.44089279838,Oeste
39.85691044246778,17272.414645700803,15.176166371389831,679.4563870554873,7966.825970916863,Sul
68.71548101073131,25489.694705107664,18.5772892279107,803.2050653142076,8841.303585323842,Leste
35.84609346464276,23912.834654739192,16.40762950035686,763.6218883058209,8872.894176266787,Sul
66.33956140605733,23394.21400775505,18.61922432602507,735.5922335685865,7559.718303609112,Leste
22.13353279978037,20993.48427538661,14.572603096619394,643.0391406075553,6185.994181834623,Sul
47.726345509290695,15138.178320862986,15.141169777713614,589.2871961431803,5265.93984756496,Oeste
67.60525055462494,17747.335269853345,19.856829807407287,710.6022878439304,5226.0163284685495,Oeste
32.4915414955467,5204.847078474444,15.43294054828616,536.5587556880753,3111.9136940091635,Norte
41.97274133795872,12896.426492356892,16.409659998613147,578.3044111205247,4987.637633279173,Norte
43.37816599756479,19753.299090054312,16.891536761965078,677.2796926462281,7527.672742533001,Leste
43.20527883712202,12855.335035213902,14.679225926425294,564.5145420331586,4384.056179106515,Leste
69.23234733287245,18741.92874471999,19.80301171900587,663.5092433107684,5120.906365960681,Leste
20.60638845898211,8302.37835221155,11.71905177021692,555.7661242407229,1886.2097276003444,Sul
56.08772614970803,18075.184929596136,17.92826359902095,675.4337375538825,5303.547111775514,Leste
20.683342677075416,7809.62710090749,12.235111752280835,515.1293055805488,2052.7387829095132,Leste
64.68370585236698,17444.418152529142,20,760.6242669580578,5211.732410215978,Oeste
29.186973422765732,24320.339928891757,17.708440516791498,760.4123469293955,7697.313849933489,Norte
43.05204285075888,16723.109709936765,13.813164819981424,646.0683108354926,6405.961979364716,Oeste
60.83693369757384,14128.883022168176,19.981801286353452,621.548177751307,3727.787886823555,Norte
47.55734137026593,21230.083776311883,16.67989516143397,689.8190365920227,6796.22162467465,Sul
66.1566801648587,23339.524091200918,20,789.1453518649412,7155.379391593971,Oeste
40.363883720710874,20719.49223708766,17.376302018473467,677.3847425533096,5757.598393962531,Sul
54.90277718519792,22905.159318346683,19.679804376816055,742.184889313866,5561.678428230927,Oeste
21.530267763882875,18664.24383171692,13.941538286182544,541.5869146289856,5090.578028134663,Norte
57.98076803795993,13401.066694063586,15.98367201735249,613.7530140101503,3579.574715198051,Oeste
49.03471295721829,17389.129753866626,17.915458825030115,693.018916119642,4079.7448062154626,Norte
48.572683315724134,11644.254990078858,15.031053283906342,579.4722220966379,4860.984236892669,Norte
66.78943762555718,24973.719223315373,17.98417635941192,650.3995771403028,8453.30393982716,Oeste
25.775934574194252,14568.295743878176,17.196198816001022,540.9635612112769,3689.0121549912537,Sul
50.522151943296194,15282.993813882382,18.001311349831315,563.2742433343642,5179.84403801665,Norte
30.858235566411167,9588.613250945433,11.415947839490343,574.8397060110669,3148.4217138947233,Leste
24.940059303771704,11882.124978633143,10.740864973003063,550.0321524224139,4075.265150364814,Oeste
48.00916596315801,12181.269069955695,16.064275298140355,508.6157275499165,3571.0069062972907,Leste
30.22531861672178,26525.060808590148,16.527502657318674,563.1703778357986,8463.164777877346,Sul
30.841398779302835,7973.534597105809,14.109467052546197,490.5389434254456,2446.5794500950374,Oeste
66.75752895418555,18788.394179045375,20,709.2809781773586,5281.806844282763,Oeste
60.41097785811871,27023.840191398325,18.094343988544228,794.765543251679,9129.316934754881,Leste
55.727445874363184,14864.109950524422,18.496941026614245,582.0585872885421,5181.613977575368,Norte
39.22491088043898,21365.13286198574,15.897197579334554,594.0124202182461,7266.731471518316,Norte
51.1278055771254,23362.826294270686,18.517098301096862,631.0319539176193,6561.8479581384345,Sul
30.976463044062257,15831.082007686875,14.161021167974235,683.6228249596768,3536.242667976258,Leste
57.603100668638945,23286.92085299265,20,755.7602446650725,9194.62923950516,Norte
65.23102653911337,23725.78129545652,20,770.0705207220414,7503.509562356899,Oeste
24.70655959798023,5945.548351163276,13.146667245240499,457.1640936931511,2420.2858957941107,Sul
30.776692791841924,13717.066861037541,13.50290427952492,514.7665269652134,2506.4671164328497,Oeste
34.8361541563645,12255.701331983935,11.79541276227085,500.77205491314396,3173.9323141264813,Norte
40.64281514612958,18770.35772661918,19.78279184838572,679.9872078238936,5480.804555078299,Leste
47.26175076095387,21030.881614041613,16.31824319687186,690.4510016553811,7170.851660398037,Sul
47.72886443417519,18589.81717655943,17.775652903580582,665.5333534889472,6096.75058314481,Leste
57.70847723353654,16860.51297129332,16.723072764918612,698.9390849201067,5660.510259459979,Sul
50.05839122924954,22178.90652846264,14.506870851492526,681.8556452850138,8339.967028016676,Leste
44.85623594839126,19424.85285897747,15.44543768423381,738.9248695073026,6760.657483537856,Leste
66.37152513023466,24752.115683471737,17.463329467420436,746.3769874126755,8224.361680598024,Leste
43.8409957382828,19270.366095848618,16.743923479702396,662.8323883915665,5969.623118409769,Sul
50.53403201047331,16551.27638037097,14.53258910232271,660.0330505705739,4587.86123989173,Norte
56.021831061225384,17088.320798942477,17.97610857663196,676.4584789229333,4463.961571514782,Leste
50.28830225812271,26655.771777446233,17.201714957195456,719.8898237419975,9486.151265564895,Sul
32.928893871139735,15270.566198770699,16.243040362332163,546.7743753055869,5134.989869643565,Leste
48.92073200782761,27545.262589610476,19.574855289894185,758.7991585355632,11440.646033255107,Leste
41.506497683003545,16055.134344740254,17.424785640328786,661.5584533470959,4298.880342659127,Leste
68.36776996962726,20192.23584172403,20,803.5750281458168,5535.685341251704,Oeste
48.426586952991784,18899.444687936633,16.87875473788553,739.7661483758311,5171.776964204005,Sul
